20020805,01,002870075,"短期国債 287        ",20020820,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.001,99.99,0.001,99.99,0.003," ",23
20020805,01,003000075,"短期国債 300        ",20020910,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.001,99.99,0.001,99.99,0.003," ",23
20020805,01,002890075,"短期国債 289        ",20020920,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.001,99.99,0.001,99.99,0.003," ",23
20020805,01,003020075,"短期国債 302        ",20021010,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,002910075,"短期国債 291        ",20021021,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003040075,"短期国債 304        ",20021111,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,002930075,"短期国債 293        ",20021120,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003060075,"短期国債 306        ",20021210,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,002950075,"短期国債 295        ",20021220,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,003080075,"短期国債 308        ",20030110,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,002970075,"短期国債 297        ",20030120,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,002990075,"短期国債 299        ",20030220,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003010075,"短期国債 301        ",20030320,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003030075,"短期国債 303        ",20030421,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003050075,"短期国債 305        ",20030520,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,003070075,"短期国債 307        ",20030620,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,003090075,"短期国債 309        ",20030722,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001730076,"政府短期証券 173    ",20020819,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001740076,"政府短期証券 174    ",20020826,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001750076,"政府短期証券 175    ",20020902,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001760076,"政府短期証券 176    ",20020909,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.005," ",23
20020805,01,001780076,"政府短期証券 178    ",20020917,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001790076,"政府短期証券 179    ",20020924,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001800076,"政府短期証券 180    ",20020930,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.003," ",23
20020805,01,001810076,"政府短期証券 181    ",20021007,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,001820076,"政府短期証券 182    ",20021015,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,001830076,"政府短期証券 183    ",20021021,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,001840076,"政府短期証券 184    ",20021028,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,01,001850076,"政府短期証券 185    ",20021105,99.999,99.999,99.99,0.0,"-----","--",0,0,0,0.002,99.99,0.001,99.99,0.004," ",23
20020805,02,001750042,"中期国債 175(2)     ",20020820,0.5,0.094,100.02,0.0,"02/08","20",0,0,0,0.008,100.02,0.005,100.02,0.01," ",25
20020805,02,000510044,"中期国債 51(4)      ",20020820,1.0,0.188,100.04,-0.01,"02/08","20",0,0,0,0.008,100.04,0.005,100.04,0.01," ",24
20020805,02,001760042,"中期国債 176(2)     ",20020920,0.7,0.029,100.09,0.0,"03/09","20",0,0,0,0.005,100.09,0.005,100.09,0.008," ",25
20020805,02,000160061,"長期国債 16(6)      ",20020920,2.3,0.064,100.3,-0.01,"03/09","20",0,0,0,0.005,100.3,0.005,100.3,0.01," ",24
